date,employee_title,location,employee_status,review_title,pros,cons,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Fri Sep 13 2019 14:21:50 GMT-0700 (北美太平洋夏令时间), Senior Hardware Engineer,"Redmond, WA",Current Employee ,"Beware toxic managers, don't expect help from HR",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",1.0,1.0,1.0,1.0,4.0,3.0
Fri Aug 09 2019 18:46:05 GMT-0700 (北美太平洋夏令时间), Business Program Manager,,Current Employee ,A,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Mon Aug 19 2019 16:49:52 GMT-0700 (北美太平洋夏令时间), Manager,"Seattle, WA",Current Employee ,Microsoft,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,3.0,3.0,4.0
Tue Aug 20 2019 20:35:45 GMT-0700 (北美太平洋夏令时间), Senior Manager,"Redmond, WA",Current Employee ,Another tech giant with many layers of middle management,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,3.0,1.0,4.0,2.0
Wed Aug 07 2019 20:58:52 GMT-0700 (北美太平洋夏令时间), Software Developer,"Redmond, WA",Current Employee ,Good WLB,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,3.0,4.0,3.0
Tue Aug 06 2019 14:50:57 GMT-0700 (北美太平洋夏令时间), Producer,"Mountain View, CA",Current Employee ,Great place to work.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,5.0,5.0,5.0
Wed Aug 07 2019 09:58:33 GMT-0700 (北美太平洋夏令时间), SDE,"Redmond, WA",Former Employee ,Challenging and Wonderful!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,4.0,5.0,5.0,4.0
Tue Aug 20 2019 20:29:19 GMT-0700 (北美太平洋夏令时间), Program Manager,"Redmond, WA",Current Employee ,A well-balanced place to work at,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,4.0,4.0,3.0,4.0
Tue Aug 06 2019 06:31:20 GMT-0700 (北美太平洋夏令时间), Inventory Control Expert,"San Antonio, TX",Former Employee ,"Great culture, great team",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,4.0,,
Fri Aug 02 2019 13:21:10 GMT-0700 (北美太平洋夏令时间), Support Engineer,"Fargo, ND",Current Employee ,Great Culture - Over Capacity,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,3.0,4.0,3.0
Sun Aug 04 2019 21:17:12 GMT-0700 (北美太平洋夏令时间), Software Engineer,"Redmond, WA",Current Employee ,Great time and experience.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,4.0,4.0
Mon Aug 05 2019 05:02:19 GMT-0700 (北美太平洋夏令时间), Store Manager,,Current Employee ,Amazing Company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Sun Aug 18 2019 15:54:46 GMT-0700 (北美太平洋夏令时间), Principal Software Engineering Manager,"Redmond, WA",Current Employee ,"Great benefits, not good salary and RSU until very high levels",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,4.0,3.0
Wed Jul 31 2019 14:56:24 GMT-0700 (北美太平洋夏令时间), Business Program Manager,,Current Employee ,Best Culture,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,5.0,5.0,5.0
Sat Aug 03 2019 22:54:04 GMT-0700 (北美太平洋夏令时间), Software Engineer,"Redmond, WA",Current Employee ,"Great environment, great people",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,3.0,5.0
Fri Aug 02 2019 16:35:27 GMT-0700 (北美太平洋夏令时间), Inventory Control Expert,"Miami, FL",Current Employee ,Great Company to work for,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,4.0,4.0,4.0,4.0
Fri Aug 16 2019 19:29:25 GMT-0700 (北美太平洋夏令时间), Principal PM Manager,"San Francisco, CA",Former Employee ,Great company but experience depends on the team you're on,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,3.0,4.0
Fri Aug 16 2019 19:59:20 GMT-0700 (北美太平洋夏令时间), Principal Patent Engineer,"Redmond, WA",Former Employee ,Overall a good experience,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,5.0,3.0,3.0,4.0,2.0
Sat Aug 17 2019 06:08:48 GMT-0700 (北美太平洋夏令时间), Technical Account Manager,"New York, NY",Current Employee ,"Great products and services, sales and sevices mgmt lacking",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,3.0,2.0,4.0,3.0
Thu Aug 15 2019 13:40:09 GMT-0700 (北美太平洋夏令时间), Senior Business Planner,"Redmond, WA",Former Employee ,"Great place to work, be aware of a few factors to ensure success",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,3.0,4.0,5.0
Sun Jul 28 2019 18:18:38 GMT-0700 (北美太平洋夏令时间), Senior Strategy Manager,"Seattle, WA",Current Employee ,Great company but totally team dependent,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,3.0,4.0,5.0
Wed Jul 31 2019 14:51:48 GMT-0700 (北美太平洋夏令时间), Software Engineer,,Current Employee ,Great place to work at,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Thu Aug 01 2019 09:56:44 GMT-0700 (北美太平洋夏令时间), Software Engineer,"Redmond, WA",Current Employee ,Great for stability and work/life balance,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,4.0,4.0,5.0,5.0
Thu Aug 01 2019 12:04:47 GMT-0700 (北美太平洋夏令时间), Principal Cloud Advocate,,Current Employee ,Developer and Customer Focused,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,3.0,4.0
Thu Aug 15 2019 06:09:40 GMT-0700 (北美太平洋夏令时间), Software Development Engineer,"Redmond, WA",Current Employee ,Not a bad place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,4.0,4.0,2.0,4.0
Wed Jul 31 2019 06:14:25 GMT-0700 (北美太平洋夏令时间), Human Resources Manager,,Current Employee ,Great company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Wed Jul 31 2019 10:07:48 GMT-0700 (北美太平洋夏令时间), Senior Solutions Specialist,,Current Employee ,Microsoft is a great company to work for,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,4.0,5.0,5.0,4.0
Tue Aug 13 2019 13:56:01 GMT-0700 (北美太平洋夏令时间), Director of Marketing,,Current Employee ,Still alot of old practices going on at this company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Wed Aug 14 2019 09:09:39 GMT-0700 (北美太平洋夏令时间), Solutions Specialist,,Current Employee ,"Work Hard, Earn Big",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,3.0,4.0,4.0
Mon Jul 29 2019 17:28:00 GMT-0700 (北美太平洋夏令时间), Business Sales Specialist,,Current Employee ,Business Sales Specialist (BSS) at Microsoft Retail Store,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,3.0,4.0,4.0
Tue Jul 30 2019 10:01:58 GMT-0700 (北美太平洋夏令时间), Key Holder,"Columbia, MD",Former Employee ,How Working at Microsoft was for me?,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Tue Aug 13 2019 08:56:21 GMT-0700 (北美太平洋夏令时间), Product Marketing Director,"Redmond, WA",Former Employee ,Great Place to Work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,5.0,5.0,4.0,5.0
Tue Aug 13 2019 16:42:19 GMT-0700 (北美太平洋夏令时间), Product Advisor,"Houston, TX",Current Employee ,"Politics, politics, politics.",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,5.0,2.0,2.0,4.0,1.0
Mon Aug 12 2019 19:04:29 GMT-0700 (北美太平洋夏令时间), Mechanical Engineer,"Redmond, WA",Former Employee ,Mech Engr. in Microsoft Hardware Team,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,4.0,3.0,5.0,2.0
Mon Jul 29 2019 12:39:42 GMT-0700 (北美太平洋夏令时间), Service Engineer,"Humacao, PR",Current Employee ,Excellent Experience,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,4.0,5.0,5.0,1.0
Mon Aug 12 2019 11:02:40 GMT-0700 (北美太平洋夏令时间), Software Engineer,,Current Employee ,"Overall positive, but generally inert feeling",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Mon Aug 12 2019 13:00:12 GMT-0700 (北美太平洋夏令时间), Software Engineer,,Current Employee ,good work life balance,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Sat Aug 10 2019 23:10:41 GMT-0700 (北美太平洋夏令时间), Engineer,"Redmond, WA",Current Employee ,Great,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,2.0,3.0,3.0,4.0
Wed Jul 24 2019 13:10:53 GMT-0700 (北美太平洋夏令时间), Senior Data Analyst,"Redmond, WA",Current Employee ,Great Company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,4.0,5.0,5.0
Fri Jul 26 2019 20:09:18 GMT-0700 (北美太平洋夏令时间), Software Engineer,"Redmond, WA",Current Employee ,Great Place To Work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Fri Aug 09 2019 22:21:00 GMT-0700 (北美太平洋夏令时间), Senior Software Engineer,"New York, NY",Current Employee ,Engi5,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,3.0,4.0,4.0,4.0
Thu Jul 25 2019 19:17:07 GMT-0700 (北美太平洋夏令时间), Finance Director,"Seattle, WA",Current Employee ,Great company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,4.0,5.0,5.0,4.0
Thu Jul 25 2019 20:49:22 GMT-0700 (北美太平洋夏令时间), Software Engineer,"Redmond, WA",Current Employee ,Love it,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,4.0,4.0
Fri Jul 26 2019 08:09:58 GMT-0700 (北美太平洋夏令时间), Software Engineer,,Current Employee ,Great company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Thu Aug 08 2019 16:25:42 GMT-0700 (北美太平洋夏令时间), Senior Program Manager,"Redmond, WA",Current Employee ,Diverse Career Paths Over Time,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,4.0,5.0,4.0
Fri Aug 09 2019 12:38:27 GMT-0700 (北美太平洋夏令时间), Product Advisor,"Paramus, NJ",Current Employee ,Solid for a retail job,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,5.0,3.0,4.0,3.0
Wed Jul 24 2019 19:06:43 GMT-0700 (北美太平洋夏令时间), Manager,"Scottsdale, AZ",Former Employee ,What an amazing place to work!!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Wed Jul 24 2019 19:14:37 GMT-0700 (北美太平洋夏令时间), Principal Software Engineer,,Current Employee ,salary,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,2.0
Wed Aug 07 2019 16:45:32 GMT-0700 (北美太平洋夏令时间), Senior Director,"Redmond, WA",Former Employee ,"Good Company, Rampant Age Discrimination",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,2.0,2.0,1.0,3.0,2.0
Thu Aug 08 2019 06:42:03 GMT-0700 (北美太平洋夏令时间), Technical Consultant,,Former Employee ,Work-life balance,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,5.0,4.0,4.0,4.0
Sun Jul 21 2019 11:52:30 GMT-0700 (北美太平洋夏令时间), Principal Software Engineer Manager,"Redmond, WA",Current Employee ,Azure is the bright spot,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,4.0,5.0,5.0
Wed Jul 24 2019 10:32:18 GMT-0700 (北美太平洋夏令时间), Assistant Store Manager,,Former Employee ,Great Company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,5.0,4.0,4.0
Sun Aug 04 2019 11:51:00 GMT-0700 (北美太平洋夏令时间), Software Engineer,"Redmond, WA",Current Employee ,Great place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,5.0,3.0,2.0,5.0
Mon Jul 22 2019 16:07:08 GMT-0700 (北美太平洋夏令时间), Product Manager,"Redmond, WA",Former Employee ,Great place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,3.0,3.0,5.0,2.0
Mon Jul 22 2019 22:23:28 GMT-0700 (北美太平洋夏令时间), Engineer,,Former Employee ,Great company!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Tue Jul 23 2019 10:53:30 GMT-0700 (北美太平洋夏令时间), Product Advisor,"Milwaukee, WI",Former Employee ,Engaging. Caring. Loving,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,5.0,5.0,5.0,5.0
Mon Aug 26 2019 22:11:42 GMT-0700 (北美太平洋夏令时间), Solution Sales Professional,,Former Employee ,Nightmare,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",1.0,2.0,1.0,1.0,1.0,1.0
Sat Jul 20 2019 19:22:32 GMT-0700 (北美太平洋夏令时间), Senior Applications Development Manager,"Tallahassee, FL",Current Employee ,"Just started, great so far",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Thu Jul 18 2019 15:00:23 GMT-0700 (北美太平洋夏令时间), Data Scientist,,Former Employee ,Great company to work for,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Thu Aug 01 2019 21:56:27 GMT-0700 (北美太平洋夏令时间), Senior Software Engineer,,Former Employee ,Experience in Microsoft as SWE,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Fri Aug 02 2019 03:31:23 GMT-0700 (北美太平洋夏令时间), Product Specialist,"Indianapolis, IN",Former Employee ,Amazing working environment with even better work/life balance!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,5.0,3.0,4.0,4.0
Fri Aug 02 2019 05:40:01 GMT-0700 (北美太平洋夏令时间), Software Development Engineer,"Redmond, WA",Current Employee ,"Great company, great people",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,5.0,5.0,5.0,4.0
Thu Aug 01 2019 08:19:16 GMT-0700 (北美太平洋夏令时间), Senior Software Development Engineer,"Bellevue, WA",Former Employee ,Great company with great opportunities,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,4.0,4.0,4.0,5.0
Tue Jul 16 2019 15:00:04 GMT-0700 (北美太平洋夏令时间), Mechanical Engineer,"Redmond, WA",Current Employee ,Good place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,4.0,4.0,4.0
Tue Jul 16 2019 19:06:17 GMT-0700 (北美太平洋夏令时间), Sales,"Seattle, WA",Current Employee ,Company on the rise again,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Mon Jul 29 2019 13:40:37 GMT-0700 (北美太平洋夏令时间), Senior Program Manager,"Redmond, WA",Current Employee ,great opportunities,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Thu Jul 11 2019 20:39:43 GMT-0700 (北美太平洋夏令时间), Software Engineer,"Redmond, WA",Current Employee ,Good experience so far,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,4.0,4.0,4.0,4.0
Sun Jul 14 2019 23:00:00 GMT-0700 (北美太平洋夏令时间), Data & Applied Scientist,"Redmond, WA",Current Employee ,World class vision with a renewed sense of purpose in the technology world. But with its bureaucratic woes!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,4.0,4.0,4.0,5.0
Sun Jul 28 2019 15:13:16 GMT-0700 (北美太平洋夏令时间), Principal Design Manager,"Redmond, WA",Current Employee ,Interesting projects but challenging culture,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,2.0,4.0,5.0,3.0
Mon Jul 29 2019 11:36:40 GMT-0700 (北美太平洋夏令时间),,, ,Fun place to work!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,3.0,3.0
Sat Jul 13 2019 16:27:26 GMT-0700 (北美太平洋夏令时间), Channel Account Executive,"Newark, NJ",Current Employee ,Great Culture under Satya,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,4.0,5.0,5.0
Sun Jul 14 2019 12:05:09 GMT-0700 (北美太平洋夏令时间), Senior Designer,"Redmond, WA",Current Employee ,Excellent design driven organization,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,4.0,4.0
Fri Jul 12 2019 21:09:53 GMT-0700 (北美太平洋夏令时间), Good,,Current Employee ,Amazing place to work. Love everything about it,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Fri Jul 12 2019 21:44:04 GMT-0700 (北美太平洋夏令时间), Data Scientist,"Redmond, WA",Current Employee ,Great work life balance,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,3.0,5.0,5.0
Thu Jul 25 2019 16:45:16 GMT-0700 (北美太平洋夏令时间), Software Engineer(Internship),"Redmond, WA",Current Employee ,Great,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,5.0,5.0,3.0
Fri Jul 26 2019 10:05:42 GMT-0700 (北美太平洋夏令时间), Principal Program Manager,"Redmond, WA",Current Employee ,Great place to work.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,5.0,4.0,4.0,4.0
Wed Jul 10 2019 22:29:33 GMT-0700 (北美太平洋夏令时间), Manager,"Los Angeles, CA",Former Employee ,Good,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,4.0,5.0,5.0,4.0
Wed Jul 24 2019 22:12:35 GMT-0700 (北美太平洋夏令时间), Principal Program Manager,"Redmond, WA",Former Employee ,"Great employer, peculiar in its own way",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,4.0,5.0,5.0,2.0
Sat Jul 20 2019 20:20:20 GMT-0700 (北美太平洋夏令时间), Software Development Engineer,"Redmond, WA",Current Employee ,It used to be a great place to work for.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,1.0,2.0,4.0,1.0
Tue Jul 09 2019 19:34:45 GMT-0700 (北美太平洋夏令时间), Software Development Engineer,"Seattle, WA",Current Employee ,"Something for everyone, as long as you meet the bar",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,5.0,5.0,5.0,4.0
Wed Jul 10 2019 00:08:30 GMT-0700 (北美太平洋夏令时间), Software Engineer,"Redmond, WA",Current Employee ,great,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,4.0,5.0
Wed Jul 10 2019 07:05:22 GMT-0700 (北美太平洋夏令时间), Senior Security Program Manager,"Redmond, WA",Current Employee ,Great company to work for,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Wed Jul 24 2019 09:20:00 GMT-0700 (北美太平洋夏令时间), WWIS Account Executive Inside Sales,"Las Colonias, TX",Former Employee ,WWIS Inside Sales Account Executive,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,1.0,2.0,2.0,3.0,1.0
Mon Jul 08 2019 15:14:43 GMT-0700 (北美太平洋夏令时间), User Experience Designer,"Bellevue, WA",Current Employee ,"Great pay, great people, decent work",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Mon Jul 08 2019 22:05:15 GMT-0700 (北美太平洋夏令时间), Senior Software Engineer,,Former Employee ,"Awesome place to work, lots of smart people",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Tue Jul 09 2019 08:53:00 GMT-0700 (北美太平洋夏令时间), Director WW Global Role Lead for Channel Manager,"Redmond, WA",Current Employee ,Lead a team driving customer Digital transformation leveraging partners,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Tue Jul 09 2019 11:49:08 GMT-0700 (北美太平洋夏令时间), Electrical Engineer,"Seattle, WA",Current Employee ,Good company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Tue Jul 09 2019 12:07:51 GMT-0700 (北美太平洋夏令时间), Senior Software Engineer,"Bellevue, WA",Current Employee ,Great place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Mon Jul 22 2019 23:00:35 GMT-0700 (北美太平洋夏令时间), Software Engineer,,Current Employee ,Work environment,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,2.0,3.0,3.0,2.0
