date,employee_title,location,employee_status,review_title,pros,cons,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Thu Oct 24 2019 13:32:15 GMT-0700 (北美太平洋夏令时间), Specialist,,Former Employee ,It’s bad,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,,,,,
Wed Oct 09 2019 14:23:46 GMT-0700 (北美太平洋夏令时间), Tech Recruiter,"Seattle, WA",Current Employee ,SDE 3 recruiter,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,4.0,4.0,3.0
Wed Oct 09 2019 19:17:09 GMT-0700 (北美太平洋夏令时间), Amazon Warehouse Worker,,Current Employee ,decent flexible job to make a few bucks on the side,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,2.0,1.0,1.0,2.0
Wed Oct 09 2019 19:50:36 GMT-0700 (北美太平洋夏令时间), Customer Service,,Current Employee ,Evolving,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,3.0,4.0,,
Wed Oct 09 2019 20:26:56 GMT-0700 (北美太平洋夏令时间), Software Engineer,"Seattle, WA",Current Employee ,Great place to grow as a Software Engineer,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,3.0,4.0,3.0,4.0
Wed Oct 09 2019 20:26:56 GMT-0700 (北美太平洋夏令时间), Software Engineer,"Seattle, WA",Current Employee ,Great place to grow as a Software Engineer,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,3.0,4.0,3.0,4.0
Thu Oct 10 2019 09:36:35 GMT-0700 (北美太平洋夏令时间), Whole Foods Shopper,"New York, NY",Current Employee ,Great Beginners Job,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,1.0,,,
Thu Oct 10 2019 11:13:15 GMT-0700 (北美太平洋夏令时间), Coordinator,,Current Employee ,"Fast-paced, fun, and at times crushingly busy",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,4.0,4.0,3.0,5.0
Mon Oct 21 2019 21:30:19 GMT-0700 (北美太平洋夏令时间), Delivery Driver,"Las Vegas, NV",Current Employee ,Not bad,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,,,,
Wed Oct 23 2019 14:03:32 GMT-0700 (北美太平洋夏令时间), Sortation Associate,"Avenel, NJ",Former Employee ,Amazon Sortation Associate,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,4.0,2.0,4.0,,
Wed Oct 23 2019 19:03:17 GMT-0700 (北美太平洋夏令时间), Associate,"Jefferson, GA",Current Employee ,Amazon Fulfillment Center Associate,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,3.0,3.0,1.0,3.0
Wed Oct 23 2019 21:41:35 GMT-0700 (北美太平洋夏令时间), Process Assistant,"Opa-locka, FL",Former Employee ,"Good pay, overworked, stressful",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,5.0,2.0,4.0,4.0,2.0
Sun Oct 06 2019 12:56:33 GMT-0700 (北美太平洋夏令时间), Software Dev Manager,"Herndon, VA",Current Employee ,Great if you enjoy working hard to achieve impressive results!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,4.0,4.0,4.0,3.0
Sun Oct 06 2019 16:59:01 GMT-0700 (北美太平洋夏令时间), Warehouse Associate,"Everett, WA",Current Employee ,Hard work but good people,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,4.0,4.0
Tue Oct 08 2019 14:40:20 GMT-0700 (北美太平洋夏令时间), Business Analyst,"Seattle, WA",Current Employee ,good growth opportunities if willing to work hard,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,2.0,5.0,5.0,3.0,4.0
Tue Oct 08 2019 17:37:13 GMT-0700 (北美太平洋夏令时间), Software Engineer,"Seattle, WA",Current Employee ,Love it,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,4.0,5.0
Tue Oct 08 2019 19:26:05 GMT-0700 (北美太平洋夏令时间), Warehouse Worker,"Moreno Valley, CA",Former Employee ,Worth It,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,4.0,5.0,3.0
Tue Oct 08 2019 20:12:39 GMT-0700 (北美太平洋夏令时间), Senior User Experience Designer,"Jersey City, NJ",Former Employee ,"Worked at Quidsi, subsidiary of Amazon",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,4.0
Wed Oct 23 2019 17:09:04 GMT-0700 (北美太平洋夏令时间), Picker/Packer,"Tracy, CA",Former Employee ,Long Hours Low Pay Less Worth,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,1.0,1.0,1.0,2.0,4.0
Thu Oct 24 2019 00:13:25 GMT-0700 (北美太平洋夏令时间), Warehouse Associate,,Current Employee ,Fast paced work hard,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,,,,,
Tue Oct 08 2019 16:58:48 GMT-0700 (北美太平洋夏令时间), Sortation Associate,,Current Employee ,Hard work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Tue Oct 08 2019 18:04:04 GMT-0700 (北美太平洋夏令时间), Supervisor,,Former Employee ,Supervisor,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Wed Oct 09 2019 04:13:31 GMT-0700 (北美太平洋夏令时间), Ambassador,,Current Employee ,Good For The Experience,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Wed Oct 09 2019 10:24:05 GMT-0700 (北美太平洋夏令时间), Software Developer Intern,,Former Employee ,"Internship experience is team dependent but overall, good",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Tue Oct 22 2019 15:20:32 GMT-0700 (北美太平洋夏令时间), Field Transportation Lead,,Former Employee ,Focus on current employees,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,,,,,
Wed Oct 23 2019 02:26:29 GMT-0700 (北美太平洋夏令时间), Area Manager I,"Phoenix, AZ",Former Employee ,Not for families,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,1.0,1.0,3.0,4.0,1.0
Wed Oct 23 2019 05:46:21 GMT-0700 (北美太平洋夏令时间), Delivery Driver,,Current Employee ,Decent work.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,1.0,2.0,2.0,3.0
Wed Oct 23 2019 08:39:37 GMT-0700 (北美太平洋夏令时间), Software Engineer,"New York, NY",Current Employee ,Stressful,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,2.0,2.0,4.0,4.0
Mon Oct 07 2019 14:23:20 GMT-0700 (北美太平洋夏令时间), Associate,"Moreno Valley, CA",Former Employee ,great,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Mon Oct 07 2019 19:42:47 GMT-0700 (北美太平洋夏令时间), Warehouse Associate,,Former Employee ,Job was awesome,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Tue Oct 22 2019 15:23:22 GMT-0700 (北美太平洋夏令时间), Product Manager,"Seattle, WA",Current Employee ,"Good experience, not good work life balance",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,1.0,2.0,4.0,3.0,2.0
Wed Oct 23 2019 07:01:43 GMT-0700 (北美太平洋夏令时间), Process Assistant,"Wilmington, OH",Former Employee ,Circus,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,1.0,1.0,2.0,3.0,1.0
Fri Oct 04 2019 06:32:18 GMT-0700 (北美太平洋夏令时间), Applied Scientist,"San Diego, CA",Current Employee ,Great work life balance,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Mon Oct 07 2019 14:22:23 GMT-0700 (北美太平洋夏令时间), Problem Resolution Associate,,Current Employee ,Fine for students,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Mon Oct 07 2019 15:02:47 GMT-0700 (北美太平洋夏令时间), Warehouse Associate,,Current Employee ,Great,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Mon Oct 07 2019 19:05:45 GMT-0700 (北美太平洋夏令时间), Universal Receiving,"Rialto, CA",Current Employee ,Amazon is awesome,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,5.0,5.0,5.0,5.0
Mon Oct 07 2019 19:43:45 GMT-0700 (北美太平洋夏令时间), PACKAGE HANDLER/SORTER,,Current Employee ,Decent seasonal work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,5.0,4.0,,
Mon Oct 21 2019 17:16:29 GMT-0700 (北美太平洋夏令时间),,"East Chattanooga, TN",Current Employee ,good,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,,,,,
Tue Oct 22 2019 07:31:25 GMT-0700 (北美太平洋夏令时间), In,"Ashburn, VA",Current Employee ,"Too many hires, not enough shifts",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,4.0,2.0,2.0,3.0,2.0
Fri Oct 04 2019 11:47:18 GMT-0700 (北美太平洋夏令时间), Associate Sorter,"Phoenix, AZ",Former Employee ,If you're willing to work they're willing to promote you,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,5.0,5.0,4.0,5.0
Mon Oct 21 2019 14:24:39 GMT-0700 (北美太平洋夏令时间), Fulfillment Associate,"Aurora, IL",Current Employee ,Hard work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,3.0,1.0,3.0,4.0,2.0
Mon Oct 21 2019 16:45:48 GMT-0700 (北美太平洋夏令时间), Warehouse Associate,"Aurora, IL",Former Employee ,High-Stress Warehouse environment,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,3.0,2.0,2.0,4.0,3.0
Mon Oct 21 2019 20:06:58 GMT-0700 (北美太平洋夏令时间), Process Assistant,"Chattanooga, TN",Former Employee ,Not Great,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,,,,,
Mon Oct 21 2019 20:28:06 GMT-0700 (北美太平洋夏令时间), Area Manager,"Davenport, FL",Former Employee ,Amazon could be greater than it is there is a disconnect between corporate training and what goes on in the field.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,1.0,2.0,2.0,4.0,1.0
Tue Oct 22 2019 11:20:59 GMT-0700 (北美太平洋夏令时间), Brand Specialist,"Seattle, WA",Former Employee ,"Learn a lot, opportunity for burnout is high",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,1.0,2.0,5.0,2.0,4.0
Tue Oct 22 2019 11:20:59 GMT-0700 (北美太平洋夏令时间), Brand Specialist,"Seattle, WA",Former Employee ,"Learn a lot, opportunity for burnout is high",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,1.0,2.0,5.0,2.0,4.0
Thu Oct 03 2019 06:40:48 GMT-0700 (北美太平洋夏令时间), Senior Technical Recruiter,"Seattle, WA",Current Employee ,Great Company- Smart People-,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,5.0,4.0,3.0,3.0
Sun Oct 06 2019 20:26:11 GMT-0700 (北美太平洋夏令时间), Senior Product Manager,"Seattle, WA",Current Employee ,Generally OK,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,3.0,4.0
Mon Oct 07 2019 07:19:29 GMT-0700 (北美太平洋夏令时间), Picker/Packer,"Shepherdsville, KY",Former Employee ,amazon gives everything and more to dependable workers,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,2.0,5.0,5.0,5.0
Mon Oct 07 2019 08:00:13 GMT-0700 (北美太平洋夏令时间), Warehouse Associate,,Former Employee ,Tough,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,3.0,3.0,3.0,3.0
Mon Oct 07 2019 10:07:59 GMT-0700 (北美太平洋夏令时间), DA Delivery Associate,"Mundelein, IL",Current Employee ,drive and emjoy,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,3.0,4.0
Mon Oct 21 2019 05:06:25 GMT-0700 (北美太平洋夏令时间), Technical Project Manager,"Seattle, WA",Former Employee ,"great learning experiencia, tough place to work",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,3.0,5.0,5.0,3.0
Thu Oct 03 2019 12:33:30 GMT-0700 (北美太平洋夏令时间), Delivery Driver,,Current Employee ,less than a year of work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Sun Oct 06 2019 01:51:31 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,Away,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Sun Oct 06 2019 02:34:49 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,Good Co,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,5.0,5.0,3.0
Sun Oct 06 2019 02:57:03 GMT-0700 (北美太平洋夏令时间), Software Engineer,,Former Employee ,Part-timer.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Sun Oct 06 2019 09:11:05 GMT-0700 (北美太平洋夏令时间), Order Picker,,Former Employee ,Working for Amazon is a Amazing experience.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,4.0,5.0,5.0,5.0
Sun Oct 06 2019 10:42:52 GMT-0700 (北美太平洋夏令时间),,, ,Lots of learning,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Sat Oct 05 2019 13:49:26 GMT-0700 (北美太平洋夏令时间), Picker,"Baltimore, MD",Former Employee ,Good place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,3.0,3.0,3.0,3.0
Wed Oct 16 2019 10:17:20 GMT-0700 (北美太平洋夏令时间), Technical Program Manager,"Seattle, WA",Current Employee ,"Lots of Potential, but Employees are Commodoties",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,4.0,2.0,5.0,2.0,1.0
Fri Oct 18 2019 05:35:18 GMT-0700 (北美太平洋夏令时间), Fulfillment Center Associate,"Robbinsville, NJ",Current Employee ,"Hard Work, Unsustainable",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,1.0,2.0,4.0,4.0,4.0
Sat Oct 19 2019 23:48:10 GMT-0700 (北美太平洋夏令时间), Amazon Warehouse Worker,"Kenosha, WI",Current Employee ,Eh,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,1.0,1.0,3.0,2.0,1.0
Sun Oct 20 2019 10:45:27 GMT-0700 (北美太平洋夏令时间), In Store Shopper,"Chicago, IL",Current Employee ,It's ok but can't get shifts,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,3.0,3.0,3.0,3.0
Wed Oct 02 2019 17:02:48 GMT-0700 (北美太平洋夏令时间), Process Assistant,,Former Employee ,Overall a good experience,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Thu Oct 03 2019 10:25:46 GMT-0700 (北美太平洋夏令时间), Prime Now Associate,,Current Employee ,Prime Now Shopper,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Mon Sep 30 2019 08:27:39 GMT-0700 (北美太平洋夏令时间), Production Coordinator,"New York, NY",Current Employee ,Decent place to do your thing,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,3.0,2.0,4.0,3.0
Sat Oct 19 2019 19:03:39 GMT-0700 (北美太平洋夏令时间), Warehouse Associate,"Shelby Township, MI",Former Employee ,Disappointed,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,1.0,1.0,1.0,3.0,1.0
Sun Oct 20 2019 01:42:25 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,No work life balance with 8 hours on call work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,,,,,
Thu Sep 26 2019 23:08:18 GMT-0700 (北美太平洋夏令时间), Software Development Engineer,,Current Employee ,Great company with smart people,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,5.0,4.0,5.0,4.0
Mon Sep 30 2019 15:59:38 GMT-0700 (北美太平洋夏令时间), Packing,"Oklahoma City, OK",Current Employee ,Great benefits easy work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Fri Oct 04 2019 23:40:05 GMT-0700 (北美太平洋夏令时间), Whole Body Team Member,"Jericho, NY",Current Employee ,Best job ever!!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,4.0,4.0
Wed Oct 16 2019 23:36:21 GMT-0700 (北美太平洋夏令时间), Amazon Delivery Driver,"Eagan, MN",Current Employee ,Work part time delivering,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,3.0,3.0,3.0,2.0
Fri Oct 18 2019 19:15:49 GMT-0700 (北美太平洋夏令时间), Senior Project Manager,"Seattle, WA",Former Employee ,Sr Project Mgr,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,4.0,3.0,3.0,2.0
Tue Oct 01 2019 19:18:28 GMT-0700 (北美太平洋夏令时间), Delivery Driver,"Rochester, NY",Former Employee ,Freedom To Deliver,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,3.0,4.0,4.0,2.0
Fri Oct 04 2019 07:59:24 GMT-0700 (北美太平洋夏令时间), SFA,,Current Employee ,Good place to works,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Fri Oct 18 2019 15:21:01 GMT-0700 (北美太平洋夏令时间), Data Associate,"Boston, MA",Current Employee ,Limitations,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,3.0,1.0,1.0,3.0,1.0
Sat Oct 19 2019 09:00:46 GMT-0700 (北美太平洋夏令时间), Pack Singles,"Tampa, FL",Former Employee ,"Good benefits, horrible conditions",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,2.0,2.0,2.0,2.0,2.0
Thu Oct 03 2019 12:04:50 GMT-0700 (北美太平洋夏令时间), Associate,"Tracy, CA",Former Employee ,Great benefit,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,3.0,4.0,5.0,5.0
Thu Oct 03 2019 12:06:43 GMT-0700 (北美太平洋夏令时间), Associate,,Current Employee ,Amazing,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Thu Oct 03 2019 15:10:29 GMT-0700 (北美太平洋夏令时间), Software Development Engineer,,Current Employee ,A good place for new grad,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,3.0,3.0,3.0,4.0
Thu Oct 03 2019 18:02:34 GMT-0700 (北美太平洋夏令时间), Warehouse Worker,"Robinsville, NJ",Current Employee ,good,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,4.0,4.0
Fri Oct 04 2019 10:12:16 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,Senior Financial Analyst,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,4.0,5.0,4.0,4.0
Thu Oct 17 2019 17:04:37 GMT-0700 (北美太平洋夏令时间), Marketing Manager,,Current Employee ,Great experience,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,2.0,5.0,5.0,3.0
Thu Oct 17 2019 17:50:31 GMT-0700 (北美太平洋夏令时间), Part Time Package Handler Sorter,"Denver, CO",Current Employee ,Modern day sweat shop,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,,,,,
Thu Oct 17 2019 19:52:43 GMT-0700 (北美太平洋夏令时间), Software Development Engineer,,Current Employee ,Depends on the Manager,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,3.0,5.0,5.0,3.0
Fri Oct 18 2019 01:00:57 GMT-0700 (北美太平洋夏令时间), Warehouse Associate,"Staten Island, NY",Former Employee ,really stressful job,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,3.0,3.0,5.0,2.0
Fri Oct 18 2019 05:21:43 GMT-0700 (北美太平洋夏令时间), Sortation Associate,,Former Employee ,"If you don’t wanna be worked to the bone for 10 -12 hours straight, this job is not for you.",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,2.0,4.0,4.0,2.0
Mon Sep 16 2019 08:51:22 GMT-0700 (北美太平洋夏令时间), Program Manager,"Seattle, WA",Current Employee ,"If you like a challenge, this is the place to be.",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,5.0,4.0,4.0
Fri Oct 18 2019 07:04:25 GMT-0700 (北美太平洋夏令时间), Stower,"Haslet, TX",Former Employee ,Brutal,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,3.0,1.0,3.0,4.0,3.0
Wed Oct 02 2019 16:41:58 GMT-0700 (北美太平洋夏令时间), Warehouse Associate,"Tracy, CA",Current Employee ,At Amazon for 2nd time,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,4.0,4.0
